epoch,accuracy,loss,val_accuracy,val_loss
58,0.9127804636955261,0.2513393461704254,0.9019105434417725,0.2731962502002716
59,0.913127064704895,0.24974223971366882,0.9018157124519348,0.27197393774986267
60,0.9138293862342834,0.24813881516456604,0.9028184413909912,0.27034589648246765
61,0.9142996072769165,0.24675273895263672,0.9024254679679871,0.270430326461792
62,0.9147517085075378,0.24487076699733734,0.9035907983779907,0.2690417766571045
63,0.9154539704322815,0.24322354793548584,0.9041056632995605,0.2661007046699524
64,0.9157885313034058,0.24191686511039734,0.9041327834129333,0.2660139501094818
65,0.9160915017127991,0.2410038709640503,0.9047018885612488,0.26437756419181824
66,0.9166837334632874,0.2389833778142929,0.904661238193512,0.26306647062301636
67,0.917072594165802,0.23756638169288635,0.9057181477546692,0.2621939480304718
68,0.9170544743537903,0.23755644261837006,0.9056503772735596,0.26136577129364014
69,0.9176618456840515,0.23541896045207977,0.9058265686035156,0.2609582841396332
70,0.9184530377388,0.23384137451648712,0.9064769744873047,0.25928542017936707
71,0.9185494780540466,0.23295193910598755,0.9067750573158264,0.25901567935943604
72,0.919123649597168,0.23149314522743225,0.9065176248550415,0.25773823261260986
73,0.9194431900978088,0.23001264035701752,0.9070867300033569,0.2570725977420807
74,0.9197988510131836,0.22891204059123993,0.9083468914031982,0.25554344058036804
75,0.9202871322631836,0.22757388651371002,0.9078997373580933,0.2546713352203369
76,0.9205011129379272,0.2265291064977646,0.9086043238639832,0.2536132037639618
77,0.9208537936210632,0.22565658390522003,0.9085636734962463,0.25385215878486633
78,0.9207332134246826,0.22529855370521545,0.9086720943450928,0.2537134885787964
79,0.9214008450508118,0.2236785739660263,0.9087805151939392,0.2525448501110077
80,0.921795666217804,0.22250159084796906,0.9090244174003601,0.25112253427505493
81,0.9219282865524292,0.22199983894824982,0.9095799326896667,0.2513192296028137
82,0.9221287369728088,0.22070865333080292,0.9087669253349304,0.2512768507003784
83,0.9227481484413147,0.21951566636562347,0.9100135564804077,0.2487526386976242
84,0.9230073690414429,0.21847181022167206,0.9089837670326233,0.25121670961380005
85,0.9231565594673157,0.21775594353675842,0.9099187254905701,0.24941232800483704
86,0.9232484698295593,0.2170049548149109,0.9100813269615173,0.24709630012512207
87,0.923515260219574,0.21621400117874146,0.9100406765937805,0.24761362373828888
88,0.9242326021194458,0.21454867720603943,0.911287248134613,0.2464303970336914
89,0.9242823123931885,0.21387232840061188,0.9107452630996704,0.24499939382076263
90,0.9247390031814575,0.21282723546028137,0.9109349846839905,0.2460373193025589
91,0.9250026941299438,0.21184910833835602,0.9115853905677795,0.24472177028656006
92,0.9249725937843323,0.21139299869537354,0.9110975861549377,0.24450871348381042
93,0.9254216551780701,0.21024134755134583,0.9113278985023499,0.24511024355888367
94,0.9255241751670837,0.2098451554775238,0.9106774926185608,0.24614904820919037
95,0.9255995154380798,0.20899701118469238,0.9124254584312439,0.24194519221782684
96,0.9259446263313293,0.20858187973499298,0.9115447402000427,0.24419115483760834
97,0.9264329075813293,0.20703652501106262,0.9118428230285645,0.2425227165222168
98,0.9263666272163391,0.20618997514247894,0.9118021726608276,0.24182432889938354
99,0.926750898361206,0.20554515719413757,0.9118563532829285,0.24236169457435608
100,0.9270161390304565,0.20514564216136932,0.9124119281768799,0.2408972680568695
